2025-06-05 08:25:02,687 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:02,877 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:03,072 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:03,262 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:03,360 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:03,506 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:03,650 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:03,794 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:03,938 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:03,941 - src.video_processor - INFO - Frame 30 | Progress: 4.2% | FPS: 6.0 | Tracks: 0/0
2025-06-05 08:25:04,092 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
2025-06-05 08:25:04,185 - src.detection.detector_tracker - ERROR - Erreur lors du traitement de la frame: Cannot cast scalar from dtype('<U1') to dtype('int64') according to the rule 'safe'
